time,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.done,SMControlTest.continue,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.to_visit[15:0],SMControlTest.visited[15:0],SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.stop_loop[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
14530,11,1,0,0,1000,0,0,0,1,100,0,0,11,111,0,1,100010001111,111,11,111,1,0,0,0,0,11,0,111,0,0,1,0,1,1000,11
14550,11,1,0,0,1000,0,0,0,1,100,0,0,11,111,1,1,100010001111,111,11,111,1,0,0,0,0,11,0,111,0,0,1,1,1,1000,11
14570,111,0,1,0,11,0,0,0,1,100,1,0,11,111,1,1,100010001111,111,11,111,1,0,1,0,0,11,0,111,0,1,0,1,1,11,111
14580,111,0,1,0,11,0,0,0,1,100,0,0,11,111,1,1,100010001111,111,11,111,1,0,0,0,0,11,0,111,0,1,0,1,1,11,111
14600,111,0,1,0,11,0,0,0,1,100,0,0,11,111,0,1,100010001111,111,11,111,1,0,0,0,0,11,0,111,0,1,0,0,1,11,111
14620,11,1,0,0,1000,0,0,0,1,100,1,0,11,111,0,1,100010001111,111,11,111,1,0,1,0,0,11,0,111,0,0,1,0,1,1000,11
14630,11,1,0,0,1000,0,0,0,1,100,0,0,11,111,0,1,100010001111,111,11,111,1,0,0,0,0,11,0,111,0,0,1,0,1,1000,11
14640,11,1,0,0,1000,0,0,0,1,100,0,0,11,111,0,1,100010001111,111,100,111,0,0,0,0,0,11,0,111,0,0,1,0,1,1000,11
14650,11,1,0,0,1100,0,0,0,1,100,0,0,100,111,0,1,100010001111,111,100,111,0,0,0,0,0,100,0,111,0,0,1,0,1,1100,11
14670,11,1,0,0,1100,0,0,0,1,100,0,0,100,111,0,0,100010001111,111,100,111,0,0,0,0,0,100,0,111,0,0,1,0,0,1100,11
14690,11,1,0,0,1100,0,0,0,1,100,0,0,100,111,1,0,100010001111,111,100,111,0,0,0,0,0,100,0,111,0,0,1,1,0,1100,11
14710,111,0,1,0,11,0,0,0,1,100,1,0,100,111,1,0,100010001111,111,100,111,0,0,1,0,0,100,0,111,0,1,0,1,0,11,111
14720,111,0,1,0,11,0,0,0,1,100,0,0,100,111,1,0,100010001111,111,100,111,0,0,0,0,0,100,0,111,0,1,0,1,0,11,111
14740,111,0,1,0,11,0,0,0,1,100,0,0,100,111,0,0,100010001111,111,100,111,0,0,0,0,0,100,0,111,0,1,0,0,0,11,111
14760,11,1,0,0,1100,0,0,0,1,100,1,0,100,111,0,0,100010001111,111,100,111,0,0,1,0,0,100,0,111,0,0,1,0,0,1100,11
14770,11,1,0,0,1100,0,0,0,1,100,0,0,100,111,0,0,100010001111,111,100,111,0,0,0,0,0,100,0,111,0,0,1,0,0,1100,11
14780,11,1,0,0,1100,0,0,0,1,100,0,0,100,111,0,0,100010001111,111,100,111,1,0,0,0,0,100,0,111,0,0,1,0,0,1100,11
14810,11,1,0,0,1100,0,0,0,1,100,0,0,100,111,0,1,100010001111,111,100,111,1,0,0,0,0,100,0,111,0,0,1,0,1,1100,11
14830,11,1,0,0,1100,0,0,0,1,100,0,0,100,111,1,1,100010001111,111,100,111,1,0,0,0,0,100,0,111,0,0,1,1,1,1100,11
14850,111,0,1,0,11,0,0,0,1,100,1,0,100,111,1,1,100010001111,111,100,111,1,0,1,0,0,100,0,111,0,1,0,1,1,11,111
14860,111,0,1,0,11,0,0,0,1,100,0,0,100,111,1,1,100010001111,111,100,111,1,0,0,0,0,100,0,111,0,1,0,1,1,11,111
14880,111,0,1,0,11,0,0,0,1,100,0,0,100,111,0,1,100010001111,111,100,111,1,0,0,0,0,100,0,111,0,1,0,0,1,11,111
14900,11,1,0,0,1100,0,0,0,1,100,1,0,100,111,0,1,100010001111,111,100,111,1,0,1,0,0,100,0,111,0,0,1,0,1,1100,11
14910,11,1,0,0,1100,0,0,0,1,100,0,0,100,111,0,1,100010001111,111,100,111,1,0,0,0,0,100,0,111,0,0,1,0,1,1100,11
14920,11,1,0,0,1100,0,0,0,1,100,0,0,100,111,0,1,100010001111,111,101,111,0,0,0,0,0,100,0,111,0,0,1,0,1,1100,11
14930,11,1,0,0,1100,0,0,0,1,100,0,0,101,111,0,1,100010001111,111,101,111,0,0,0,0,0,101,0,111,0,0,1,0,1,1100,11
14950,11,1,0,0,1100,0,0,0,1,100,0,0,101,111,0,0,100010001111,111,101,111,0,0,0,0,0,101,0,111,0,0,1,0,0,1100,11
14970,11,1,0,0,1100,0,0,0,1,100,0,0,101,111,1,0,100010001111,111,101,111,0,0,0,0,0,101,0,111,0,0,1,1,0,1100,11
14990,111,0,1,0,11,0,0,0,1,100,1,0,101,111,1,0,100010001111,111,101,111,0,0,1,0,0,101,0,111,0,1,0,1,0,11,111
15000,111,0,1,0,11,0,0,0,1,100,0,0,101,111,1,0,100010001111,111,101,111,0,0,0,0,0,101,0,111,0,1,0,1,0,11,111
15020,111,0,1,0,11,0,0,0,1,100,0,0,101,111,0,0,100010001111,111,101,111,0,0,0,0,0,101,0,111,0,1,0,0,0,11,111
15040,11,1,0,0,1100,0,0,0,1,100,1,0,101,111,0,0,100010001111,111,101,111,0,0,1,0,0,101,0,111,0,0,1,0,0,1100,11
15050,11,1,0,0,1100,0,0,0,1,100,0,0,101,111,0,0,100010001111,111,101,111,0,0,0,0,0,101,0,111,0,0,1,0,0,1100,11
15060,11,1,0,0,1100,0,0,0,1,100,0,0,101,111,0,0,100010001111,111,101,111,1,0,0,0,0,101,0,111,0,0,1,0,0,1100,11
15090,11,1,0,0,1100,0,0,0,1,100,0,0,101,111,0,1,100010001111,111,101,111,1,0,0,0,0,101,0,111,0,0,1,0,1,1100,11
15110,11,1,0,0,1100,0,0,0,1,100,0,0,101,111,1,1,100010001111,111,101,111,1,0,0,0,0,101,0,111,0,0,1,1,1,1100,11
15130,111,0,1,0,11,0,0,0,1,100,1,0,101,111,1,1,100010001111,111,101,111,1,0,1,0,0,101,0,111,0,1,0,1,1,11,111
15140,111,0,1,0,11,0,0,0,1,100,0,0,101,111,1,1,100010001111,111,101,111,1,0,0,0,0,101,0,111,0,1,0,1,1,11,111
15160,111,0,1,0,11,0,0,0,1,100,0,0,101,111,0,1,100010001111,111,101,111,1,0,0,0,0,101,0,111,0,1,0,0,1,11,111
15180,11,1,0,0,1100,0,0,0,1,100,1,0,101,111,0,1,100010001111,111,101,111,1,0,1,0,0,101,0,111,0,0,1,0,1,1100,11
15190,11,1,0,0,1100,0,0,0,1,100,0,0,101,111,0,1,100010001111,111,101,111,1,0,0,0,0,101,0,111,0,0,1,0,1,1100,11
15200,11,1,0,0,1100,0,0,0,1,100,0,0,101,111,0,1,100010001111,111,110,111,0,0,0,0,0,101,0,111,0,0,1,0,1,1100,11
15210,11,1,0,0,1000,0,0,0,1,100,0,0,110,111,0,1,100010001111,111,110,111,0,0,0,0,0,110,0,111,0,0,1,0,1,1000,11
15230,11,1,0,0,1000,0,0,0,1,100,0,0,110,111,0,0,100010001111,111,110,111,0,0,0,0,0,110,0,111,0,0,1,0,0,1000,11
15250,11,1,0,0,1000,0,0,0,1,100,0,0,110,111,1,0,100010001111,111,110,111,0,0,0,0,0,110,0,111,0,0,1,1,0,1000,11
15270,111,0,1,0,11,0,0,0,1,100,1,0,110,111,1,0,100010001111,111,110,111,0,0,1,0,0,110,0,111,0,1,0,1,0,11,111
15280,111,0,1,0,11,0,0,0,1,100,0,0,110,111,1,0,100010001111,111,110,111,0,0,0,0,0,110,0,111,0,1,0,1,0,11,111
15300,111,0,1,0,11,0,0,0,1,100,0,0,110,111,0,0,100010001111,111,110,111,0,0,0,0,0,110,0,111,0,1,0,0,0,11,111
15320,11,1,0,0,1000,0,0,0,1,100,1,0,110,111,0,0,100010001111,111,110,111,0,0,1,0,0,110,0,111,0,0,1,0,0,1000,11
15330,11,1,0,0,1000,0,0,0,1,100,0,0,110,111,0,0,100010001111,111,110,111,0,0,0,0,0,110,0,111,0,0,1,0,0,1000,11
15340,11,1,0,0,1000,0,0,0,1,100,0,0,110,111,0,0,100010001111,111,110,111,1,0,0,0,0,110,0,111,0,0,1,0,0,1000,11
15370,11,1,0,0,1000,0,0,0,1,100,0,0,110,111,0,1,100010001111,111,110,111,1,0,0,0,0,110,0,111,0,0,1,0,1,1000,11
15390,11,1,0,0,1000,0,0,0,1,100,0,0,110,111,1,1,100010001111,111,110,111,1,0,0,0,0,110,0,111,0,0,1,1,1,1000,11
15410,111,0,1,0,11,0,0,0,1,100,1,0,110,111,1,1,100010001111,111,110,111,1,0,1,0,0,110,0,111,0,1,0,1,1,11,111
15420,111,0,1,0,11,0,0,0,1,100,0,0,110,111,1,1,100010001111,111,110,111,1,0,0,0,0,110,0,111,0,1,0,1,1,11,111
15440,111,0,1,0,11,0,0,0,1,100,0,0,110,111,0,1,100010001111,111,110,111,1,0,0,0,0,110,0,111,0,1,0,0,1,11,111
15460,11,1,0,0,1000,0,0,0,1,100,1,0,110,111,0,1,100010001111,111,110,111,1,0,1,0,0,110,0,111,0,0,1,0,1,1000,11
15470,11,1,0,0,1000,0,0,0,1,100,0,0,110,111,0,1,100010001111,111,110,111,1,0,0,0,0,110,0,111,0,0,1,0,1,1000,11
15480,11,1,0,0,1000,0,0,0,1,100,0,0,110,111,0,1,100010001111,111,111,111,0,0,0,0,0,110,0,111,0,0,1,0,1,1000,11
15490,11,1,0,0,1000,0,0,0,1,100,0,0,111,111,0,1,100010001111,111,111,111,0,0,0,0,0,111,0,111,0,0,1,0,1,1000,11
15510,11,1,0,0,1000,0,0,0,1,100,0,0,111,111,0,0,100010001111,111,111,111,0,0,0,0,0,111,0,111,0,0,1,0,0,1000,11
15530,11,1,0,0,1000,0,0,0,1,100,0,0,111,111,1,0,100010001111,111,111,111,0,0,0,0,0,111,0,111,0,0,1,1,0,1000,11
15550,111,0,1,0,11,0,0,0,1,100,1,0,111,111,1,0,100010001111,111,111,111,0,0,1,0,0,111,0,111,0,1,0,1,0,11,111
15560,111,0,1,0,11,0,0,0,1,100,0,0,111,111,1,0,100010001111,111,111,111,0,0,0,0,0,111,0,111,0,1,0,1,0,11,111
15580,111,0,1,0,11,0,0,0,1,100,0,0,111,111,0,0,100010001111,111,111,111,0,0,0,0,0,111,0,111,0,1,0,0,0,11,111
15600,11,1,0,0,1000,0,0,0,1,100,1,0,111,111,0,0,100010001111,111,111,111,0,0,1,0,0,111,0,111,0,0,1,0,0,1000,11
15610,11,1,0,0,1000,0,0,0,1,100,0,0,111,111,0,0,100010001111,111,111,111,0,0,0,0,0,111,0,111,0,0,1,0,0,1000,11
15620,11,1,0,0,1000,0,0,0,1,100,0,0,111,111,0,0,100010001111,111,111,111,1,0,0,0,0,111,0,111,0,0,1,0,0,1000,11
15650,11,1,0,0,1000,0,0,0,1,100,0,0,111,111,0,1,100010001111,111,111,111,1,0,0,0,0,111,0,111,0,0,1,0,1,1000,11
15670,11,1,0,0,1000,0,0,0,1,100,0,0,111,111,1,1,100010001111,111,111,111,1,0,0,0,0,111,0,111,0,0,1,1,1,1000,11
15690,111,0,1,0,11,0,0,0,1,100,1,0,111,111,1,1,100010001111,111,111,111,1,0,1,0,0,111,0,111,0,1,0,1,1,11,111
15700,111,0,1,0,11,0,0,0,1,100,0,0,111,111,1,1,100010001111,111,111,111,1,0,0,0,0,111,0,111,0,1,0,1,1,11,111
15720,111,0,1,0,11,0,0,0,1,100,0,0,111,111,0,1,100010001111,111,111,111,1,0,0,0,0,111,0,111,0,1,0,0,1,11,111
15740,11,1,0,0,1000,0,0,0,1,100,1,0,111,111,0,1,100010001111,111,111,111,1,0,1,0,0,111,0,111,0,0,1,0,1,1000,11
15750,11,1,0,0,1000,0,0,0,1,100,0,0,111,111,0,1,100010001111,111,111,111,1,0,0,0,0,111,0,111,0,0,1,0,1,1000,11
15760,11,1,0,0,1000,0,0,0,1,100,0,0,111,111,0,1,100010001111,111,1000,111,0,0,0,0,0,111,0,111,0,0,1,0,1,1000,11
15770,11,1,0,0,1100,0,0,0,1,100,0,0,1000,111,0,1,100010001111,111,1000,111,0,0,0,0,0,1000,0,111,0,0,1,0,1,1100,11
15790,11,1,0,0,1100,0,0,0,1,100,0,0,1000,111,0,0,100010001111,111,1000,111,0,0,0,0,0,1000,0,111,0,0,1,0,0,1100,11
15810,11,1,0,0,1100,0,0,0,1,100,0,0,1000,111,1,0,100010001111,111,1000,111,0,0,0,0,0,1000,0,111,0,0,1,1,0,1100,11
15830,111,0,1,0,11,0,0,0,1,100,1,0,1000,111,1,0,100010001111,111,1000,111,0,0,1,0,0,1000,0,111,0,1,0,1,0,11,111
15840,111,0,1,0,11,0,0,0,1,100,0,0,1000,111,1,0,100010001111,111,1000,111,0,0,0,0,0,1000,0,111,0,1,0,1,0,11,111
15860,111,0,1,0,11,0,0,0,1,100,0,0,1000,111,0,0,100010001111,111,1000,111,0,0,0,0,0,1000,0,111,0,1,0,0,0,11,111
15880,11,1,0,0,1100,0,0,0,1,100,1,0,1000,111,0,0,100010001111,111,1000,111,0,0,1,0,0,1000,0,111,0,0,1,0,0,1100,11
15890,11,1,0,0,1100,0,0,0,1,100,0,0,1000,111,0,0,100010001111,111,1000,111,0,0,0,0,0,1000,0,111,0,0,1,0,0,1100,11
15900,11,1,0,0,1100,0,0,0,1,100,0,0,1000,111,0,0,100010001111,111,1000,111,1,0,0,0,0,1000,0,111,0,0,1,0,0,1100,11
15930,11,1,0,0,1100,0,0,0,1,100,0,0,1000,111,0,1,100010001111,111,1000,111,1,0,0,0,0,1000,0,111,0,0,1,0,1,1100,11
15950,11,1,0,0,1100,0,0,0,1,100,0,0,1000,111,1,1,100010001111,111,1000,111,1,0,0,0,0,1000,0,111,0,0,1,1,1,1100,11
15970,111,0,1,0,11,0,0,0,1,100,1,0,1000,111,1,1,100010001111,111,1000,111,1,0,1,0,0,1000,0,111,0,1,0,1,1,11,111
15980,111,0,1,0,11,0,0,0,1,100,0,0,1000,111,1,1,100010001111,111,1000,111,1,0,0,0,0,1000,0,111,0,1,0,1,1,11,111
16000,111,0,1,0,11,0,0,0,1,100,0,0,1000,111,0,1,100010001111,111,1000,111,1,0,0,0,0,1000,0,111,0,1,0,0,1,11,111
16020,11,1,0,0,1100,0,0,0,1,100,1,0,1000,111,0,1,100010001111,111,1000,111,1,0,1,0,0,1000,0,111,0,0,1,0,1,1100,11
16030,11,1,0,0,1100,0,0,0,1,100,0,0,1000,111,0,1,100010001111,111,1000,111,1,0,0,0,0,1000,0,111,0,0,1,0,1,1100,11
16040,11,1,0,0,1100,0,0,0,1,100,0,0,1000,111,0,1,100010001111,111,1001,111,0,0,0,0,0,1000,0,111,0,0,1,0,1,1100,11
16050,11,1,0,0,1100,0,0,0,1,100,0,0,1001,111,0,1,100010001111,111,1001,111,0,0,0,0,0,1001,0,111,0,0,1,0,1,1100,11
16070,11,1,0,0,1100,0,0,0,1,100,0,0,1001,111,0,0,100010001111,111,1001,111,0,0,0,0,0,1001,0,111,0,0,1,0,0,1100,11
16090,11,1,0,0,1100,0,0,0,1,100,0,0,1001,111,1,0,100010001111,111,1001,111,0,0,0,0,0,1001,0,111,0,0,1,1,0,1100,11
16110,111,0,1,0,11,0,0,0,1,100,1,0,1001,111,1,0,100010001111,111,1001,111,0,0,1,0,0,1001,0,111,0,1,0,1,0,11,111
16120,111,0,1,0,11,0,0,0,1,100,0,0,1001,111,1,0,100010001111,111,1001,111,0,0,0,0,0,1001,0,111,0,1,0,1,0,11,111
16140,111,0,1,0,11,0,0,0,1,100,0,0,1001,111,0,0,100010001111,111,1001,111,0,0,0,0,0,1001,0,111,0,1,0,0,0,11,111
16160,11,1,0,0,1100,0,0,0,1,100,1,0,1001,111,0,0,100010001111,111,1001,111,0,0,1,0,0,1001,0,111,0,0,1,0,0,1100,11
16170,11,1,0,0,1100,0,0,0,1,100,0,0,1001,111,0,0,100010001111,111,1001,111,0,0,0,0,0,1001,0,111,0,0,1,0,0,1100,11
16180,11,1,0,0,1100,0,0,0,1,100,0,0,1001,111,0,0,100010001111,111,1001,111,1,0,0,0,0,1001,0,111,0,0,1,0,0,1100,11
16210,11,1,0,0,1100,0,0,0,1,100,0,0,1001,111,0,1,100010001111,111,1001,111,1,0,0,0,0,1001,0,111,0,0,1,0,1,1100,11
16230,11,1,0,0,1100,0,0,0,1,100,0,0,1001,111,1,1,100010001111,111,1001,111,1,0,0,0,0,1001,0,111,0,0,1,1,1,1100,11
16250,111,0,1,0,11,0,0,0,1,100,1,0,1001,111,1,1,100010001111,111,1001,111,1,0,1,0,0,1001,0,111,0,1,0,1,1,11,111
16260,111,0,1,0,11,0,0,0,1,100,0,0,1001,111,1,1,100010001111,111,1001,111,1,0,0,0,0,1001,0,111,0,1,0,1,1,11,111
16280,111,0,1,0,11,0,0,0,1,100,0,0,1001,111,0,1,100010001111,111,1001,111,1,0,0,0,0,1001,0,111,0,1,0,0,1,11,111
16300,11,1,0,0,1100,0,0,0,1,100,1,0,1001,111,0,1,100010001111,111,1001,111,1,0,1,0,0,1001,0,111,0,0,1,0,1,1100,11
16310,11,1,0,0,1100,0,0,0,1,100,0,0,1001,111,0,1,100010001111,111,1001,111,1,0,0,0,0,1001,0,111,0,0,1,0,1,1100,11
16320,11,1,0,0,1100,0,0,0,1,100,0,0,1001,111,0,1,100010001111,111,1010,111,0,0,0,0,0,1001,0,111,0,0,1,0,1,1100,11
16330,11,1,0,0,1000,0,0,0,1,100,0,0,1010,111,0,1,100010001111,111,1010,111,0,0,0,0,0,1010,0,111,0,0,1,0,1,1000,11
16350,11,1,0,0,1000,0,0,0,1,100,0,0,1010,111,0,0,100010001111,111,1010,111,0,0,0,0,0,1010,0,111,0,0,1,0,0,1000,11
16370,11,1,0,0,1000,0,0,0,1,100,0,0,1010,111,1,0,100010001111,111,1010,111,0,0,0,0,0,1010,0,111,0,0,1,1,0,1000,11
16390,111,0,1,0,11,0,0,0,1,100,1,0,1010,111,1,0,100010001111,111,1010,111,0,0,1,0,0,1010,0,111,0,1,0,1,0,11,111
16400,111,0,1,0,11,0,0,0,1,100,0,0,1010,111,1,0,100010001111,111,1010,111,0,0,0,0,0,1010,0,111,0,1,0,1,0,11,111
16420,111,0,1,0,11,0,0,0,1,100,0,0,1010,111,0,0,100010001111,111,1010,111,0,0,0,0,0,1010,0,111,0,1,0,0,0,11,111
16440,11,1,0,0,1000,0,0,0,1,100,1,0,1010,111,0,0,100010001111,111,1010,111,0,0,1,0,0,1010,0,111,0,0,1,0,0,1000,11
16450,11,1,0,0,1000,0,0,0,1,100,0,0,1010,111,0,0,100010001111,111,1010,111,0,0,0,0,0,1010,0,111,0,0,1,0,0,1000,11
16460,11,1,0,0,1000,0,0,0,1,100,0,0,1010,111,0,0,100010001111,111,1010,111,1,0,0,0,0,1010,0,111,0,0,1,0,0,1000,11
16490,11,1,0,0,1000,0,0,0,1,100,0,0,1010,111,0,1,100010001111,111,1010,111,1,0,0,0,0,1010,0,111,0,0,1,0,1,1000,11
16510,11,1,0,0,1000,0,0,0,1,100,0,0,1010,111,1,1,100010001111,111,1010,111,1,0,0,0,0,1010,0,111,0,0,1,1,1,1000,11
16530,111,0,1,0,11,0,0,0,1,100,1,0,1010,111,1,1,100010001111,111,1010,111,1,0,1,0,0,1010,0,111,0,1,0,1,1,11,111
16540,111,0,1,0,11,0,0,0,1,100,0,0,1010,111,1,1,100010001111,111,1010,111,1,0,0,0,0,1010,0,111,0,1,0,1,1,11,111
16560,111,0,1,0,11,0,0,0,1,100,0,0,1010,111,0,1,100010001111,111,1010,111,1,0,0,0,0,1010,0,111,0,1,0,0,1,11,111
16580,11,1,0,0,1000,0,0,0,1,100,1,0,1010,111,0,1,100010001111,111,1010,111,1,0,1,0,0,1010,0,111,0,0,1,0,1,1000,11
16590,11,1,0,0,1000,0,0,0,1,100,0,0,1010,111,0,1,100010001111,111,1010,111,1,0,0,0,0,1010,0,111,0,0,1,0,1,1000,11
16600,11,1,0,0,1000,0,0,0,1,100,0,0,1010,111,0,1,100010001111,111,1011,111,0,0,0,0,0,1010,0,111,0,0,1,0,1,1000,11
16610,11,1,0,0,1000,0,0,0,1,100,0,0,1011,111,0,1,100010001111,111,1011,111,0,0,0,0,0,1011,0,111,0,0,1,0,1,1000,11
16630,11,1,0,0,1000,0,0,0,1,100,0,0,1011,111,0,0,100010001111,111,1011,111,0,0,0,0,0,1011,0,111,0,0,1,0,0,1000,11
16650,11,1,0,0,1000,0,0,0,1,100,0,0,1011,111,1,0,100010001111,111,1011,111,0,0,0,0,0,1011,0,111,0,0,1,1,0,1000,11
16670,111,0,1,0,11,0,0,0,1,100,1,0,1011,111,1,0,100010001111,111,1011,111,0,0,1,0,0,1011,0,111,0,1,0,1,0,11,111
16680,111,0,1,0,11,0,0,0,1,100,0,0,1011,111,1,0,100010001111,111,1011,111,0,0,0,0,0,1011,0,111,0,1,0,1,0,11,111
16700,111,0,1,0,11,0,0,0,1,100,0,0,1011,111,0,0,100010001111,111,1011,111,0,0,0,0,0,1011,0,111,0,1,0,0,0,11,111
16720,11,1,0,0,1000,0,0,0,1,100,1,0,1011,111,0,0,100010001111,111,1011,111,0,0,1,0,0,1011,0,111,0,0,1,0,0,1000,11
16730,11,1,0,0,1000,0,0,0,1,100,0,0,1011,111,0,0,100010001111,111,1011,111,0,0,0,0,0,1011,0,111,0,0,1,0,0,1000,11
16740,11,1,0,0,1000,0,0,0,1,100,0,0,1011,111,0,0,100010001111,111,1011,111,1,0,0,0,0,1011,0,111,0,0,1,0,0,1000,11
16770,11,1,0,0,1000,0,0,0,1,100,0,0,1011,111,0,1,100010001111,111,1011,111,1,0,0,0,0,1011,0,111,0,0,1,0,1,1000,11
16790,11,1,0,0,1000,0,0,0,1,100,0,0,1011,111,1,1,100010001111,111,1011,111,1,0,0,0,0,1011,0,111,0,0,1,1,1,1000,11
16810,111,0,1,0,11,0,0,0,1,100,1,0,1011,111,1,1,100010001111,111,1011,111,1,0,1,0,0,1011,0,111,0,1,0,1,1,11,111
16820,111,0,1,0,11,0,0,0,1,100,0,0,1011,111,1,1,100010001111,111,1011,111,1,0,0,0,0,1011,0,111,0,1,0,1,1,11,111
16840,111,0,1,0,11,0,0,0,1,100,0,0,1011,111,0,1,100010001111,111,1011,111,1,0,0,0,0,1011,0,111,0,1,0,0,1,11,111
16860,11,1,0,0,1000,0,0,0,1,100,1,0,1011,111,0,1,100010001111,111,1011,111,1,0,1,0,0,1011,0,111,0,0,1,0,1,1000,11
16870,11,1,0,0,1000,0,0,0,1,100,0,0,1011,111,0,1,100010001111,111,1011,111,1,0,0,0,0,1011,0,111,0,0,1,0,1,1000,11
16880,11,1,0,0,1000,0,0,0,1,100,0,0,1011,111,0,1,100010001111,111,1100,111,0,0,0,0,0,1011,0,111,0,0,1,0,1,1000,11
16890,11,1,0,0,1100,0,0,0,1,100,0,0,1100,111,0,1,100010001111,111,1100,111,0,0,0,0,0,1100,0,111,0,0,1,0,1,1100,11
16910,11,1,0,0,1100,0,0,0,1,100,0,0,1100,111,0,0,100010001111,111,1100,111,0,0,0,0,0,1100,0,111,0,0,1,0,0,1100,11
16930,11,1,0,0,1100,0,0,0,1,100,0,0,1100,111,1,0,100010001111,111,1100,111,0,0,0,0,0,1100,0,111,0,0,1,1,0,1100,11
16950,111,0,1,0,11,0,0,0,1,100,1,0,1100,111,1,0,100010001111,111,1100,111,0,0,1,0,0,1100,0,111,0,1,0,1,0,11,111
16960,111,0,1,0,11,0,0,0,1,100,0,0,1100,111,1,0,100010001111,111,1100,111,0,0,0,0,0,1100,0,111,0,1,0,1,0,11,111
16980,111,0,1,0,11,0,0,0,1,100,0,0,1100,111,0,0,100010001111,111,1100,111,0,0,0,0,0,1100,0,111,0,1,0,0,0,11,111
17000,11,1,0,0,1100,0,0,0,1,100,1,0,1100,111,0,0,100010001111,111,1100,111,0,0,1,0,0,1100,0,111,0,0,1,0,0,1100,11
17010,11,1,0,0,1100,0,0,0,1,100,0,0,1100,111,0,0,100010001111,111,1100,111,0,0,0,0,0,1100,0,111,0,0,1,0,0,1100,11
17020,11,1,0,0,1100,0,0,0,1,100,0,0,1100,111,0,0,100010001111,111,1100,111,1,0,0,0,0,1100,0,111,0,0,1,0,0,1100,11
17050,11,1,0,0,1100,0,0,0,1,100,0,0,1100,111,0,1,100010001111,111,1100,111,1,0,0,0,0,1100,0,111,0,0,1,0,1,1100,11
17070,11,1,0,0,1100,0,0,0,1,100,0,0,1100,111,1,1,100010001111,111,1100,111,1,0,0,0,0,1100,0,111,0,0,1,1,1,1100,11
17090,111,0,1,0,11,0,0,0,1,100,1,0,1100,111,1,1,100010001111,111,1100,111,1,0,1,0,0,1100,0,111,0,1,0,1,1,11,111
17100,111,0,1,0,11,0,0,0,1,100,0,0,1100,111,1,1,100010001111,111,1100,111,1,0,0,0,0,1100,0,111,0,1,0,1,1,11,111
17120,111,0,1,0,11,0,0,0,1,100,0,0,1100,111,0,1,100010001111,111,1100,111,1,0,0,0,0,1100,0,111,0,1,0,0,1,11,111
17140,11,1,0,0,1100,0,0,0,1,100,1,0,1100,111,0,1,100010001111,111,1100,111,1,0,1,0,0,1100,0,111,0,0,1,0,1,1100,11
17150,11,1,0,0,1100,0,0,0,1,100,0,0,1100,111,0,1,100010001111,111,1100,111,1,0,0,0,0,1100,0,111,0,0,1,0,1,1100,11
17160,11,1,0,0,1100,0,0,0,1,100,0,0,1100,111,0,1,100010001111,111,1101,111,0,0,0,0,0,1100,0,111,0,0,1,0,1,1100,11
17170,11,1,0,0,1100,0,0,0,1,100,0,0,1101,111,0,1,100010001111,111,1101,111,0,0,0,0,0,1101,0,111,0,0,1,0,1,1100,11
17190,11,1,0,0,1100,0,0,0,1,100,0,0,1101,111,0,0,100010001111,111,1101,111,0,0,0,0,0,1101,0,111,0,0,1,0,0,1100,11
17210,11,1,0,0,1100,0,0,0,1,100,0,0,1101,111,1,0,100010001111,111,1101,111,0,0,0,0,0,1101,0,111,0,0,1,1,0,1100,11
17230,111,0,1,0,11,0,0,0,1,100,1,0,1101,111,1,0,100010001111,111,1101,111,0,0,1,0,0,1101,0,111,0,1,0,1,0,11,111
17240,111,0,1,0,11,0,0,0,1,100,0,0,1101,111,1,0,100010001111,111,1101,111,0,0,0,0,0,1101,0,111,0,1,0,1,0,11,111
17260,111,0,1,0,11,0,0,0,1,100,0,0,1101,111,0,0,100010001111,111,1101,111,0,0,0,0,0,1101,0,111,0,1,0,0,0,11,111
17280,11,1,0,0,1100,0,0,0,1,100,1,0,1101,111,0,0,100010001111,111,1101,111,0,0,1,0,0,1101,0,111,0,0,1,0,0,1100,11
17290,11,1,0,0,1100,0,0,0,1,100,0,0,1101,111,0,0,100010001111,111,1101,111,0,0,0,0,0,1101,0,111,0,0,1,0,0,1100,11
17300,11,1,0,0,1100,0,0,0,1,100,0,0,1101,111,0,0,100010001111,111,1101,111,1,0,0,0,0,1101,0,111,0,0,1,0,0,1100,11
17330,11,1,0,0,1100,0,0,0,1,100,0,0,1101,111,0,1,100010001111,111,1101,111,1,0,0,0,0,1101,0,111,0,0,1,0,1,1100,11
